Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,1.0
2020-02-29,5.0
2020-03-01,3.0
2020-03-02,8.0
2020-03-03,5.0
2020-03-04,15.0
2020-03-05,44.0
2020-03-06,46.0
2020-03-07,60.0
2020-03-08,77.0
2020-03-09,56.0
2020-03-10,61.0
2020-03-11,121.0
2020-03-12,111.0
2020-03-13,190.0
2020-03-14,155.0
2020-03-15,176.0
2020-03-16,278.0
2020-03-17,292.0
2020-03-18,346.0
2020-03-19,409.0
2020-03-20,534.0
2020-03-21,637.0
2020-03-22,573.0
2020-03-23,545.0
2020-03-24,811.0
2020-03-25,852.0
2020-03-26,1019.0
2020-03-27,1172.0
2020-03-28,1159.0
2020-03-29,1104.0
2020-03-30,884.0
2020-03-31,845.0
2020-04-01,1019.0
2020-04-02,1083.0
2020-04-03,1026.0
2020-04-04,904.0
2020-04-05,1224.0
2020-04-06,952.0
2020-04-07,777.0
2020-04-08,969.0
2020-04-09,1213.0
2020-04-10,1335.0
2020-04-11,1316.0
2020-04-12,1174.0
2020-04-13,964.0
2020-04-14,868.0
2020-04-15,734.0
2020-04-16,1061.0
2020-04-17,1235.0
2020-04-18,1140.0
2020-04-19,1066.0
2020-04-20,750.0
2020-04-21,729.0
2020-04-22,708.0
2020-04-23,887.0
2020-04-24,806.0
2020-04-25,655.0
2020-04-26,655.0
2020-04-27,400.0
2020-04-28,171.0
2020-04-29,386.0
2020-04-30,514.0
2020-05-01,475.0
2020-05-02,445.0
2020-05-03,335.0
2020-05-04,199.0
2020-05-05,317.0
2020-05-06,232.0
2020-05-07,455.0
2020-05-08,319.0
2020-05-09,289.0
2020-05-10,245.0
2020-05-11,161.0
2020-05-12,196.0
2020-05-13,227.0
2020-05-14,270.0
2020-05-15,200.0
2020-05-16,189.0
2020-05-17,125.0
2020-05-18,146.0
2020-05-19,108.0
2020-05-20,198.0
2020-05-21,253.0
2020-05-22,188.0
2020-05-23,176.0
2020-05-24,172.0
2020-05-25,209.0
2020-05-26,133.0
2020-05-27,190.0
2020-05-28,182.0
2020-05-29,176.0
2020-05-30,131.0
2020-05-31,185.0
2020-06-01,103.0
2020-06-02,102.0
2020-06-03,86.0
2020-06-04,209.0
2020-06-05,210.0
2020-06-06,183.0
2020-06-07,239.0
2020-06-08,165.0
2020-06-09,164.0
2020-06-10,184.0
2020-06-11,164.0
2020-06-12,210.0
2020-06-13,179.0
2020-06-14,143.0
2020-06-15,165.0
2020-06-16,139.0
2020-06-17,117.0
2020-06-18,115.0
2020-06-19,107.0
2020-06-20,76.0
2020-06-21,91.0
2020-06-22,65.0
2020-06-23,64.0
2020-06-24,82.0
2020-06-25,110.0
2020-06-26,91.0
2020-06-27,69.0
