Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,1
2020-02-28,2
2020-02-29,3
2020-03-01,4
2020-03-02,4
2020-03-03,10
2020-03-04,14
2020-03-05,18
2020-03-06,20
2020-03-07,26
2020-03-08,34
2020-03-09,89
2020-03-10,261
2020-03-11,513
2020-03-12,673
2020-03-13,803
2020-03-14,834
2020-03-15,861
2020-03-16,909
2020-03-17,972
2020-03-18,1052
2020-03-19,1144
2020-03-20,1245
2020-03-21,1312
2020-03-22,1381
2020-03-23,1435
2020-03-24,1558
2020-03-25,1689
2020-03-26,1835
2020-03-27,1993
2020-03-28,2135
2020-03-29,2322
2020-03-30,2499
2020-03-31,2769
2020-04-01,2109
2020-04-02,2174
2020-04-03,2425
2020-04-04,2633
2020-04-05,2863
2020-04-06,3116
2020-04-07,3377
2020-04-08,3563
2020-04-09,3662
2020-04-10,3799
2020-04-11,3781
2020-04-12,3778
2020-04-13,3798
2020-04-14,3697
2020-04-15,3624
2020-04-16,3535
2020-04-17,3348
2020-04-18,3049
2020-04-19,2888
2020-04-20,2839
2020-04-21,2625
2020-04-22,2441
2020-04-23,2295
2020-04-24,2281
2020-04-25,2358
2020-04-26,2348
2020-04-27,2312
2020-04-28,2296
2020-04-29,2199
2020-04-30,2160
2020-05-01,2122
2020-05-02,2043
2020-05-03,2052
2020-05-04,2089
2020-05-05,2022
2020-05-06,1939
2020-05-07,1858
2020-05-08,1769
2020-05-09,1700
2020-05-10,1685
2020-05-11,1658
2020-05-12,1484
2020-05-13,1471
2020-05-14,1371
2020-05-15,1295
2020-05-16,1208
2020-05-17,1153
2020-05-18,1119
2020-05-19,1077
2020-05-20,1027
2020-05-21,978
2020-05-22,905
2020-05-23,892
2020-05-24,898
2020-05-25,860
2020-05-26,821
2020-05-27,809
2020-05-28,764
2020-05-29,785
2020-05-30,735
2020-05-31,733
2020-06-01,711
2020-06-02,665
2020-06-03,639
2020-06-04,609
2020-06-05,636
2020-06-06,616
2020-06-07,604
2020-06-08,577
2020-06-09,559
2020-06-10,519
2020-06-11,487
2020-06-12,512
2020-06-13,507
2020-06-14,528
2020-06-15,529
2020-06-16,527
2020-06-17,511
2020-06-18,502
2020-06-19,509
2020-06-20,509
2020-06-21,509
2020-06-22,578
2020-06-23,565
2020-06-24,590
2020-06-25,573
2020-06-26,563
2020-06-27,563
