Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,1
2020-02-28,2
2020-02-29,3
2020-03-01,4
2020-03-02,4
2020-03-03,10
2020-03-04,14
2020-03-05,19
2020-03-06,21
2020-03-07,27
2020-03-08,35
2020-03-09,90
2020-03-10,262
2020-03-11,514
2020-03-12,674
2020-03-13,804
2020-03-14,836
2020-03-15,864
2020-03-16,914
2020-03-17,977
2020-03-18,1057
2020-03-19,1151
2020-03-20,1255
2020-03-21,1326
2020-03-22,1395
2020-03-23,1460
2020-03-24,1591
2020-03-25,1724
2020-03-26,1877
2020-03-27,2046
2020-03-28,2201
2020-03-29,2395
2020-03-30,2577
2020-03-31,2860
2020-04-01,3107
2020-04-02,3386
2020-04-03,3757
2020-04-04,4077
2020-04-05,4369
2020-04-06,4681
2020-04-07,5071
2020-04-08,5402
2020-04-09,5635
2020-04-10,5819
2020-04-11,5996
2020-04-12,6174
2020-04-13,6318
2020-04-14,6511
2020-04-15,6681
2020-04-16,6879
2020-04-17,7073
2020-04-18,7242
2020-04-19,7384
2020-04-20,7515
2020-04-21,7695
2020-04-22,7912
2020-04-23,8073
2020-04-24,8210
2020-04-25,8445
2020-04-26,8575
2020-04-27,8698
2020-04-28,8851
2020-04-29,9008
2020-04-30,9158
2020-05-01,9311
2020-05-02,9407
2020-05-03,9523
2020-05-04,9670
2020-05-05,9821
2020-05-06,9938
2020-05-07,10083
2020-05-08,10218
2020-05-09,10319
2020-05-10,10429
2020-05-11,10513
2020-05-12,10591
2020-05-13,10667
2020-05-14,10713
2020-05-15,10791
2020-05-16,10858
2020-05-17,10927
2020-05-18,10968
2020-05-19,11044
2020-05-20,11117
2020-05-21,11182
2020-05-22,11230
2020-05-23,11289
2020-05-24,11360
2020-05-25,11387
2020-05-26,11428
2020-05-27,11480
2020-05-28,11512
2020-05-29,11593
2020-05-30,11633
2020-05-31,11669
2020-06-01,11699
2020-06-02,11734
2020-06-03,11771
2020-06-04,11811
2020-06-05,11875
2020-06-06,11924
2020-06-07,11948
2020-06-08,11962
2020-06-09,12001
2020-06-10,12016
2020-06-11,12035
2020-06-12,12099
2020-06-13,12139
2020-06-14,12193
2020-06-15,12217
2020-06-16,12250
2020-06-17,12294
2020-06-18,12344
2020-06-19,12391
2020-06-20,12391
2020-06-21,12391
2020-06-22,12527
2020-06-23,12561
2020-06-24,12615
2020-06-25,12636
2020-06-26,12675
2020-06-27,12675
