Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,1
2020-03-03,1
2020-03-04,2
2020-03-05,4
2020-03-06,4
2020-03-07,6
2020-03-08,10
2020-03-09,19
2020-03-10,19
2020-03-11,44
2020-03-12,44
2020-03-13,85
2020-03-14,102
2020-03-15,115
2020-03-16,127
2020-03-17,165
2020-03-18,232
2020-03-19,266
2020-03-20,336
2020-03-21,376
2020-03-22,494
2020-03-23,543
2020-03-24,738
2020-03-25,869
2020-03-26,976
2020-03-27,1066
2020-03-28,1162
2020-03-29,1225
2020-03-30,1330
2020-03-31,1388
2020-04-01,1440
2020-04-02,1536
2020-04-03,1663
2020-04-04,1730
2020-04-05,1880
2020-04-06,2016
2020-04-07,2139
2020-04-08,2260
2020-04-09,2577
2020-04-10,2919
2020-04-11,3261
2020-04-12,3642
2020-04-13,4064
2020-04-14,4407
2020-04-15,4852
2020-04-16,5307
2020-04-17,6006
2020-04-18,6853
2020-04-19,7867
2020-04-20,8891
2020-04-21,9882
2020-04-22,10846
2020-04-23,11884
2020-04-24,12926
2020-04-25,13948
2020-04-26,15026
2020-04-27,16136
2020-04-28,17141
2020-04-29,18292
2020-04-30,19428
2020-05-01,20373
2020-05-02,21518
2020-05-03,22693
2020-05-04,23989
2020-05-05,24620
2020-05-06,24946
2020-05-07,25714
2020-05-08,26083
2020-05-09,26753
2020-05-10,27345
2020-05-11,28022
2020-05-12,27404
2020-05-13,26935
2020-05-14,27535
2020-05-15,27015
2020-05-16,28048
2020-05-17,28718
2020-05-18,28277
2020-05-19,27891
2020-05-20,28728
2020-05-21,28686
2020-05-22,28352
2020-05-23,28546
2020-05-24,28650
2020-05-25,28728
2020-05-26,27865
2020-05-27,27094
2020-05-28,25191
2020-05-29,24295
2020-05-30,24021
2020-05-31,22316
2020-06-01,22311
2020-06-02,22672
2020-06-03,22444
2020-06-04,23581
2020-06-05,24490
2020-06-06,26402
2020-06-07,28385
2020-06-08,30013
2020-06-09,31449
2020-06-10,33515
2020-06-11,35145
2020-06-12,38020
2020-06-13,39828
2020-06-14,41849
2020-06-15,43147
2020-06-16,45723
2020-06-17,48481
2020-06-18,50937
2020-06-19,53344
2020-06-20,54086
2020-06-21,55215
2020-06-22,54523
2020-06-23,52913
2020-06-24,53083
2020-06-25,51329
2020-06-26,52632
2020-06-27,54865
