Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,6.0
2020-02-26,15.0
2020-02-27,17.0
2020-02-28,2.0
2020-02-29,0.0
2020-03-01,1.0
2020-03-02,10.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,2.0
2020-03-06,0.0
2020-03-07,3.0
2020-03-08,3.0
2020-03-09,1.0
2020-03-10,4.0
2020-03-11,3.0
2020-03-12,8.0
2020-03-13,20.0
2020-03-14,4.0
2020-03-15,8.0
2020-03-16,11.0
2020-03-17,7.0
2020-03-18,12.0
2020-03-19,6.0
2020-03-20,11.0
2020-03-21,17.0
2020-03-22,12.0
2020-03-23,1.0
2020-03-24,2.0
2020-03-25,4.0
2020-03-26,13.0
2020-03-27,17.0
2020-03-28,10.0
2020-03-29,20.0
2020-03-30,11.0
2020-03-31,23.0
2020-04-01,28.0
2020-04-02,25.0
2020-04-03,75.0
2020-04-04,62.0
2020-04-05,77.0
2020-04-06,109.0
2020-04-07,78.0
2020-04-08,112.0
2020-04-09,55.0
2020-04-10,83.0
2020-04-11,161.0
2020-04-12,80.0
2020-04-13,66.0
2020-04-14,55.0
2020-04-15,50.0
2020-04-16,119.0
2020-04-17,134.0
2020-04-18,93.0
2020-04-19,164.0
2020-04-20,80.0
2020-04-21,85.0
2020-04-22,168.0
2020-04-23,151.0
2020-04-24,215.0
2020-04-25,278.0
2020-04-26,183.0
2020-04-27,213.0
2020-04-28,152.0
2020-04-29,300.0
2020-04-30,284.0
2020-05-01,353.0
2020-05-02,242.0
2020-05-03,364.0
2020-05-04,295.0
2020-05-05,526.0
2020-05-06,485.0
2020-05-07,278.0
2020-05-08,641.0
2020-05-09,415.0
2020-05-10,1065.0
2020-05-11,598.0
2020-05-12,991.0
2020-05-13,751.0
2020-05-14,947.0
2020-05-15,885.0
2020-05-16,942.0
2020-05-17,1048.0
2020-05-18,841.0
2020-05-19,1073.0
2020-05-20,804.0
2020-05-21,1041.0
2020-05-22,955.0
2020-05-23,900.0
2020-05-24,838.0
2020-05-25,665.0
2020-05-26,608.0
2020-05-27,692.0
2020-05-28,845.0
2020-05-29,1072.0
