Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,4.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,3.0
2020-02-28,4.0
2020-02-29,3.0
2020-03-01,13.0
2020-03-02,3.0
2020-03-03,12.0
2020-03-04,36.0
2020-03-05,29.0
2020-03-06,48.0
2020-03-07,45.0
2020-03-08,69.0
2020-03-09,43.0
2020-03-10,62.0
2020-03-11,77.0
2020-03-12,130.0
2020-03-13,208.0
2020-03-14,342.0
2020-03-15,251.0
2020-03-16,152.0
2020-03-17,407.0
2020-03-18,676.0
2020-03-19,643.0
2020-03-20,714.0
2020-03-21,1035.0
2020-03-22,665.0
2020-03-23,967.0
2020-03-24,1427.0
2020-03-25,1452.0
2020-03-26,2129.0
2020-03-27,2885.0
2020-03-28,2546.0
2020-03-29,2433.0
2020-03-30,2619.0
2020-03-31,3009.0
2020-04-01,4324.0
2020-04-02,4244.0
2020-04-03,4450.0
2020-04-04,3735.0
2020-04-05,5903.0
2020-04-06,3802.0
2020-04-07,3634.0
2020-04-08,5491.0
2020-04-09,4344.0
2020-04-10,8681.0
2020-04-11,5233.0
2020-04-12,5288.0
2020-04-13,4342.0
2020-04-14,5252.0
2020-04-15,4603.0
2020-04-16,4617.0
2020-04-17,5599.0
2020-04-18,5525.0
2020-04-19,5850.0
2020-04-20,4676.0
2020-04-21,4301.0
2020-04-22,4451.0
2020-04-23,4583.0
2020-04-24,5386.0
2020-04-25,4913.0
2020-04-26,4463.0
2020-04-27,4309.0
2020-04-28,3996.0
2020-04-29,4076.0
2020-04-30,6032.0
2020-05-01,6201.0
2020-05-02,4806.0
2020-05-03,4339.0
2020-05-04,3985.0
2020-05-05,4406.0
2020-05-06,6111.0
2020-05-07,5614.0
2020-05-08,4649.0
2020-05-09,3896.0
2020-05-10,3923.0
2020-05-11,3877.0
2020-05-12,3403.0
2020-05-13,3242.0
