Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,3
2020-02-28,4
2020-02-29,7
2020-03-01,7
2020-03-02,7
2020-03-03,7
2020-03-04,9
2020-03-05,31
2020-03-06,45
2020-03-07,66
2020-03-08,73
2020-03-09,84
2020-03-10,89
2020-03-11,99
2020-03-12,116
2020-03-13,187
2020-03-14,217
2020-03-15,319
2020-03-16,340
2020-03-17,368
2020-03-18,399
2020-03-19,439
2020-03-20,466
2020-03-21,498
2020-03-22,590
2020-03-23,649
2020-03-24,694
2020-03-25,763
2020-03-26,829
2020-03-27,886
2020-03-28,977
2020-03-29,1065
2020-03-30,1114
2020-03-31,1213
2020-04-01,1312
2020-04-02,1430
2020-04-03,1472
2020-04-04,1527
2020-04-05,1584
2020-04-06,1407
2020-04-07,1482
2020-04-08,1532
2020-04-09,1599
2020-04-10,1650
2020-04-11,1719
2020-04-12,1747
2020-04-13,1777
2020-04-14,1800
2020-04-15,1821
2020-04-16,1833
2020-04-17,1847
2020-04-18,1856
2020-04-19,1853
2020-04-20,1860
2020-04-21,1703
2020-04-22,1710
2020-04-23,1761
2020-04-24,1783
2020-04-25,1799
2020-04-26,1806
2020-04-27,1821
2020-04-28,1851
2020-04-29,1860
2020-04-30,1077
2020-05-01,1098
2020-05-02,1103
2020-05-03,1108
2020-05-04,1112
2020-05-05,1122
2020-05-06,1142
2020-05-07,1156
2020-05-08,1167
2020-05-09,1185
2020-05-10,1191
2020-05-11,1201
2020-05-12,1218
2020-05-13,1231
2020-05-14,1240
2020-05-15,1276
2020-05-16,1283
2020-05-17,1297
2020-05-18,1297
2020-05-19,1301
2020-05-20,1310
2020-05-21,1311
2020-05-22,1331
2020-05-23,1331
2020-05-24,1333
2020-05-25,1336
2020-05-26,1345
2020-05-27,1356
2020-05-28,1357
2020-05-29,1360
2020-05-30,1366
2020-05-31,1368
2020-06-01,1365
2020-06-02,1384
2020-06-03,1384
2020-06-04,1398
2020-06-05,1413
2020-06-06,1426
2020-06-07,1443
2020-06-08,1493
2020-06-09,1501
2020-06-10,1511
2020-06-11,1531
2020-06-12,1551
2020-06-13,1555
2020-06-14,1564
2020-06-15,1576
2020-06-16,1589
2020-06-17,1642
2020-06-18,1665
2020-06-19,1674
2020-06-20,1692
2020-06-21,1702
