Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,1.0
2020-02-25,6.0
2020-02-26,4.0
2020-02-27,12.0
2020-02-28,8.0
2020-02-29,25.0
2020-03-01,26.0
2020-03-02,36.0
2020-03-03,45.0
2020-03-04,63.0
2020-03-05,54.0
2020-03-06,119.0
2020-03-07,124.0
2020-03-08,149.0
2020-03-09,557.0
2020-03-10,464.0
2020-03-11,582.0
2020-03-12,869.0
2020-03-13,2086.0
2020-03-14,1159.0
2020-03-15,1597.0
2020-03-16,1954.0
2020-03-17,1884.0
2020-03-18,2943.0
2020-03-19,3308.0
2020-03-20,3494.0
2020-03-21,3925.0
2020-03-22,3272.0
2020-03-23,6368.0
2020-03-24,6922.0
2020-03-25,7457.0
2020-03-26,8271.0
2020-03-27,7933.0
2020-03-28,7516.0
2020-03-29,6875.0
2020-03-30,7846.0
2020-03-31,7967.0
2020-04-01,8195.0
2020-04-02,7947.0
2020-04-03,7134.0
2020-04-04,6969.0
2020-04-05,5478.0
2020-04-06,5029.0
2020-04-07,5267.0
2020-04-08,6278.0
2020-04-09,5002.0
2020-04-10,5051.0
2020-04-11,4754.0
2020-04-12,3804.0
2020-04-13,3268.0
2020-04-14,3961.0
2020-04-15,6599.0
2020-04-16,4289.0
2020-04-17,5891.0
2020-04-18,3577.0
2020-04-19,4258.0
2020-04-20,1536.0
2020-04-21,3968.0
2020-04-22,4211.0
2020-04-23,4635.0
2020-04-24,6740.0
2020-04-25,3995.0
2020-04-26,2870.0
2020-04-27,2793.0
2020-04-28,2706.0
2020-04-29,4771.0
2020-04-30,2441.0
2020-05-01,3639.0
2020-05-02,2610.0
2020-05-03,1533.0
2020-05-04,1179.0
2020-05-05,2260.0
2020-05-06,3121.0
2020-05-07,3173.0
2020-05-08,3262.0
2020-05-09,2666.0
2020-05-10,1880.0
2020-05-11,3480.0
2020-05-12,1377.0
2020-05-13,1575.0
2020-05-14,1551.0
2020-05-15,1721.0
2020-05-16,2138.0
2020-05-17,1214.0
2020-05-18,469.0
2020-05-19,615.0
2020-05-20,721.0
2020-05-21,593.0
2020-05-22,1787.0
2020-05-23,466.0
2020-05-24,482.0
2020-05-25,-372.0
2020-05-26,859.0
2020-05-27,510.0
2020-05-28,1137.0
2020-05-29,658.0
2020-05-30,664.0
2020-05-31,201.0
2020-06-01,209.0
2020-06-02,294.0
2020-06-03,394.0
2020-06-04,334.0
2020-06-05,318.0
2020-06-06,332.0
2020-06-07,240.0
2020-06-08,167.0
2020-06-09,249.0
2020-06-10,314.0
2020-06-11,427.0
2020-06-12,502.0
2020-06-13,396.0
2020-06-14,323.0
2020-06-15,181.0
2020-06-16,219.0
2020-06-17,355.0
2020-06-18,585.0
2020-06-19,307.0
2020-06-20,363.0
2020-06-21,334.0
