Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,1
2020-03-12,6
2020-03-13,8
2020-03-14,20
2020-03-15,28
2020-03-16,52
2020-03-17,78
2020-03-18,110
2020-03-19,122
2020-03-20,136
2020-03-21,160
2020-03-22,194
2020-03-23,235
2020-03-24,249
2020-03-25,265
2020-03-26,290
2020-03-27,329
2020-03-28,407
2020-03-29,424
2020-03-30,482
2020-03-31,532
2020-04-01,571
2020-04-02,663
2020-04-03,736
2020-04-04,770
2020-04-05,822
2020-04-06,833
2020-04-07,853
2020-04-08,881
2020-04-09,921
2020-04-10,937
2020-04-11,967
2020-04-12,1013
2020-04-13,1039
2020-04-14,1067
2020-04-15,1111
2020-04-16,1159
2020-04-17,1201
2020-04-18,1248
2020-04-19,1291
2020-04-20,1339
2020-04-21,1401
2020-04-22,1473
2020-04-23,1523
2020-04-24,1596
2020-04-25,1677
2020-04-26,1746
2020-04-27,1808
2020-04-28,1867
2020-04-29,1932
2020-04-30,2066
2020-05-01,2148
2020-05-02,2273
2020-05-03,2386
2020-05-04,2507
2020-05-05,2619
2020-05-06,2782
2020-05-07,2884
2020-05-08,3029
2020-05-09,3175
2020-05-10,3313
2020-05-11,3392
2020-05-12,3538
2020-05-13,3718
2020-05-14,3860
2020-05-15,4044
2020-05-16,4283
2020-05-17,4472
2020-05-18,4823
2020-05-19,5041
2020-05-20,5271
2020-05-21,5606
2020-05-22,5928
2020-05-23,6302
2020-05-24,6661
2020-05-25,7113
2020-05-26,7402
2020-05-27,7774
2020-05-28,8216
2020-05-29,8676
2020-05-30,8927
2020-05-31,9282
2020-06-01,9492
2020-06-02,10009
2020-06-03,10524
2020-06-04,11221
2020-06-05,11817
2020-06-06,12364
2020-06-07,13130
2020-06-08,13325
2020-06-09,13675
2020-06-10,14103
2020-06-11,14669
2020-06-12,15281
2020-06-13,16004
2020-06-14,16667
2020-06-15,17064
2020-06-16,17489
2020-06-17,18033
2020-06-18,18698
2020-06-19,19157
2020-06-20,19708
2020-06-21,20268
2020-06-22,20588
2020-06-23,21006
2020-06-24,21717
2020-06-25,22488
2020-06-26,23247
2020-06-27,23909
