Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,3
2020-03-02,4
2020-03-03,5
2020-03-04,8
2020-03-05,12
2020-03-06,19
2020-03-07,26
2020-03-08,32
2020-03-09,38
2020-03-10,63
2020-03-11,94
2020-03-12,116
2020-03-13,141
2020-03-14,189
2020-03-15,293
2020-03-16,341
2020-03-17,431
2020-03-18,519
2020-03-19,691
2020-03-20,829
2020-03-21,989
2020-03-22,1113
2020-03-23,1228
2020-03-24,1381
2020-03-25,1638
2020-03-26,1906
2020-03-27,2259
2020-03-28,2609
2020-03-29,2790
2020-03-30,2953
2020-03-31,3232
2020-04-01,3489
2020-04-02,3747
2020-04-03,4065
2020-04-04,4335
2020-04-05,4424
2020-04-06,4623
2020-04-07,4757
2020-04-08,4980
2020-04-09,5156
2020-04-10,5267
2020-04-11,5362
2020-04-12,5389
2020-04-13,5397
2020-04-14,5308
2020-04-15,5316
2020-04-16,5292
2020-04-17,5202
2020-04-18,5198
2020-04-19,5262
2020-04-20,5147
2020-04-21,5079
2020-04-22,4935
2020-04-23,4825
2020-04-24,4688
2020-04-25,4681
2020-04-26,4639
2020-04-27,4396
2020-04-28,4329
2020-04-29,4244
2020-04-30,4132
2020-05-01,4125
2020-05-02,4049
2020-05-03,3946
2020-05-04,3760
2020-05-05,3633
2020-05-06,3507
2020-05-07,3390
2020-05-08,3391
2020-05-09,3372
2020-05-10,3369
2020-05-11,3183
2020-05-12,3050
2020-05-13,2932
2020-05-14,2817
2020-05-15,2730
2020-05-16,2737
2020-05-17,2715
2020-05-18,2648
2020-05-19,2619
2020-05-20,2587
2020-05-21,2522
2020-05-22,2476
2020-05-23,2532
2020-05-24,2562
2020-05-25,2503
2020-05-26,2463
2020-05-27,2399
2020-05-28,2361
2020-05-29,2377
