Date,Novel Coronavirus Daily Cases
2020-01-22,
2020-01-23,259.0
2020-01-24,457.0
2020-01-25,688.0
2020-01-26,769.0
2020-01-27,1771.0
2020-01-28,1459.0
2020-01-29,1737.0
2020-01-30,1981.0
2020-01-31,2099.0
2020-02-01,2589.0
2020-02-02,2825.0
2020-02-03,3235.0
2020-02-04,3884.0
2020-02-05,3694.0
2020-02-06,3143.0
2020-02-07,3385.0
2020-02-08,2652.0
2020-02-09,2973.0
2020-02-10,2467.0
2020-02-11,2015.0
2020-02-12,14108.0
2020-02-13,5090.0
2020-02-14,2641.0
2020-02-15,2008.0
2020-02-16,2048.0
2020-02-17,1888.0
2020-02-18,1749.0
2020-02-19,391.0
2020-02-20,889.0
2020-02-21,823.0
2020-02-22,648.0
2020-02-23,214.0
2020-02-24,508.0
2020-02-25,406.0
2020-02-26,433.0
2020-02-27,327.0
2020-02-28,427.0
2020-02-29,573.0
2020-03-01,202.0
2020-03-02,125.0
2020-03-03,119.0
2020-03-04,139.0
2020-03-05,143.0
2020-03-06,99.0
2020-03-07,44.0
2020-03-08,40.0
2020-03-09,19.0
2020-03-10,24.0
2020-03-11,15.0
2020-03-12,20.0
2020-03-13,11.0
2020-03-14,20.0
2020-03-15,16.0
2020-03-16,21.0
2020-03-17,13.0
2020-03-18,34.0
2020-03-19,39.0
2020-03-20,41.0
2020-03-21,46.0
2020-03-22,39.0
2020-03-23,78.0
2020-03-24,47.0
2020-03-25,67.0
2020-03-26,55.0
2020-03-27,54.0
2020-03-28,45.0
2020-03-29,0.0
2020-03-30,79.0
2020-03-31,36.0
2020-04-01,35.0
2020-04-02,31.0
2020-04-03,19.0
2020-04-04,30.0
2020-04-05,39.0
2020-04-06,32.0
2020-04-07,62.0
2020-04-08,63.0
2020-04-09,42.0
2020-04-10,46.0
2020-04-11,99.0
2020-04-12,108.0
2020-04-13,89.0
2020-04-14,46.0
2020-04-15,46.0
2020-04-16,26.0
2020-04-17,325.0
2020-04-18,27.0
2020-04-19,16.0
2020-04-20,12.0
2020-04-21,11.0
2020-04-22,30.0
2020-04-23,10.0
2020-04-24,6.0
2020-04-25,12.0
2020-04-26,11.0
2020-04-27,3.0
2020-04-28,6.0
2020-04-29,22.0
2020-04-30,4.0
2020-05-01,12.0
2020-05-02,1.0
2020-05-03,2.0
2020-05-04,3.0
2020-05-05,1.0
2020-05-06,2.0
2020-05-07,2.0
2020-05-08,1.0
2020-05-09,1.0
2020-05-10,14.0
2020-05-11,17.0
2020-05-12,1.0
2020-05-13,7.0
