Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,1
2020-02-26,3
2020-02-27,3
2020-02-28,5
2020-02-29,6
2020-03-01,7
2020-03-02,8
2020-03-03,9
2020-03-04,10
2020-03-05,10
2020-03-06,11
2020-03-07,12
2020-03-08,12
2020-03-09,13
2020-03-10,15
2020-03-11,19
2020-03-12,27
2020-03-13,32
2020-03-14,39
2020-03-15,49
2020-03-16,57
2020-03-17,69
2020-03-18,89
2020-03-19,110
2020-03-20,130
2020-03-21,206
2020-03-22,254
2020-03-23,315
2020-03-24,382
2020-03-25,442
2020-03-26,495
2020-03-27,586
2020-03-28,657
2020-03-29,713
2020-03-30,790
2020-03-31,867
2020-04-01,963
2020-04-02,1011
2020-04-03,1079
2020-04-04,1126
2020-04-05,1182
2020-04-06,1222
2020-04-07,1282
2020-04-08,1343
2020-04-09,1407
2020-04-10,1495
2020-04-11,1534
2020-04-12,1600
2020-04-13,1650
2020-04-14,1704
2020-04-15,1741
2020-04-16,1791
2020-04-17,1814
2020-04-18,1832
2020-04-19,1871
2020-04-20,1881
2020-04-21,1908
2020-04-22,1950
2020-04-23,1981
2020-04-24,2009
2020-04-25,2016
2020-04-26,2030
2020-04-27,2039
2020-04-28,2047
2020-04-29,2062
2020-04-30,2076
2020-05-01,2085
2020-05-02,2088
2020-05-03,2096
2020-05-04,2101
2020-05-05,2112
2020-05-06,2119
2020-05-07,2125
2020-05-08,2161
2020-05-09,2176
2020-05-10,2187
2020-05-11,2196
2020-05-12,2207
2020-05-13,2213
2020-05-14,2221
2020-05-15,2222
2020-05-16,2224
2020-05-17,2226
2020-05-18,2228
2020-05-19,2232
2020-05-20,2234
2020-05-21,2237
2020-05-22,2243
