Date,Total Coronavirus Cases
2020-02-15,3
2020-02-16,3
2020-02-17,3
2020-02-18,3
2020-02-19,3
2020-02-20,4
2020-02-21,21
2020-02-22,79
2020-02-23,157
2020-02-24,229
2020-02-25,323
2020-02-26,470
2020-02-27,655
2020-02-28,889
2020-02-29,1128
2020-03-01,1702
2020-03-02,2038
2020-03-03,2504
2020-03-04,3092
2020-03-05,3861
2020-03-06,4639
2020-03-07,5886
2020-03-08,7380
2020-03-09,9179
2020-03-10,10156
2020-03-11,12469
2020-03-12,15122
2020-03-13,17670
2020-03-14,21169
2020-03-15,24762
2020-03-16,27997
2020-03-17,31524
2020-03-18,35731
2020-03-19,41054
2020-03-20,47041
2020-03-21,53594
2020-03-22,59153
2020-03-23,63935
2020-03-24,69174
2020-03-25,74371
2020-03-26,80572
2020-03-27,86478
2020-03-28,92450
2020-03-29,97664
2020-03-30,101710
2020-03-31,105762
2020-04-01,110544
2020-04-02,115212
2020-04-03,119796
2020-04-04,124602
2020-04-05,128919
2020-04-06,132518
2020-04-07,135555
2020-04-08,139389
2020-04-09,143592
2020-04-10,147542
2020-04-11,152238
2020-04-12,156332
2020-04-13,159485
2020-04-14,162458
2020-04-15,165124
2020-04-16,168911
2020-04-17,172405
2020-04-18,175897
2020-04-19,178944
2020-04-20,181195
2020-04-21,183922
2020-04-22,187292
2020-04-23,189936
2020-04-24,192958
2020-04-25,195315
2020-04-26,197640
2020-04-27,199378
2020-04-28,201470
2020-04-29,203556
2020-04-30,205428
2020-05-01,207394
2020-05-02,209294
2020-05-03,210683
2020-05-04,211905
2020-05-05,212980
2020-05-06,214425
2020-05-07,215827
2020-05-08,217155
2020-05-09,218238
2020-05-10,219040
2020-05-11,219785
2020-05-12,221188
2020-05-13,222076
2020-05-14,223069
2020-05-15,223858
2020-05-16,224733
2020-05-17,225408
2020-05-18,225859
2020-05-19,226672
2020-05-20,227337
2020-05-21,227980
2020-05-22,228633
2020-05-23,229303
2020-05-24,229835
2020-05-25,230135
2020-05-26,230532
2020-05-27,231117
2020-05-28,231711
2020-05-29,232228
2020-05-30,232645
2020-05-31,232979
2020-06-01,233179
2020-06-02,233498
2020-06-03,233820
2020-06-04,233997
2020-06-05,234516
2020-06-06,234786
2020-06-07,234983
2020-06-08,235263
2020-06-09,235546
2020-06-10,235748
2020-06-11,236128
2020-06-12,236291
2020-06-13,236638
2020-06-14,236975
2020-06-15,237276
2020-06-16,237486
2020-06-17,237815
2020-06-18,238147
2020-06-19,238398
2020-06-20,238662
2020-06-21,238886
2020-06-22,239107
2020-06-23,239220
2020-06-24,239410
2020-06-25,239706
2020-06-26,239961
2020-06-27,240136
