Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,20.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,18.0
2020-02-25,4.0
2020-02-26,3.0
2020-02-27,0.0
2020-02-28,3.0
2020-02-29,5.0
2020-03-01,7.0
2020-03-02,25.0
2020-03-03,24.0
2020-03-04,34.0
2020-03-05,63.0
2020-03-06,98.0
2020-03-07,116.0
2020-03-08,106.0
2020-03-09,163.0
2020-03-10,290.0
2020-03-11,307.0
2020-03-12,329.0
2020-03-13,553.0
2020-03-14,588.0
2020-03-15,846.0
2020-03-16,987.0
2020-03-17,1753.0
2020-03-18,2960.0
2020-03-19,4581.0
2020-03-20,5653.0
2020-03-21,4867.0
2020-03-22,9422.0
2020-03-23,10349.0
2020-03-24,11209.0
2020-03-25,13507.0
2020-03-26,17474.0
2020-03-27,18838.0
2020-03-28,19571.0
2020-03-29,20192.0
2020-03-30,23197.0
2020-03-31,25176.0
2020-04-01,26942.0
2020-04-02,30413.0
2020-04-03,32769.0
2020-04-04,34517.0
2020-04-05,25753.0
2020-04-06,31601.0
2020-04-07,33877.0
2020-04-08,32344.0
2020-04-09,33946.0
2020-04-10,34089.0
2020-04-11,30338.0
2020-04-12,27766.0
2020-04-13,26985.0
2020-04-14,27260.0
2020-04-15,30521.0
2020-04-16,29980.0
2020-04-17,32368.0
2020-04-18,29079.0
2020-04-19,26113.0
2020-04-20,28131.0
2020-04-21,26084.0
2020-04-22,30156.0
2020-04-23,31889.0
2020-04-24,38958.0
2020-04-25,35419.0
2020-04-26,26509.0
