Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,2
2020-03-05,4
2020-03-06,4
2020-03-07,5
2020-03-08,7
2020-03-09,9
2020-03-10,12
2020-03-11,13
2020-03-12,16
2020-03-13,19
2020-03-14,30
2020-03-15,32
2020-03-16,39
2020-03-17,50
2020-03-18,58
2020-03-19,73
2020-03-20,85
2020-03-21,103
2020-03-22,131
2020-03-23,167
2020-03-24,187
2020-03-25,226
2020-03-26,261
2020-03-27,300
2020-03-28,343
2020-03-29,408
2020-03-30,447
2020-03-31,492
2020-04-01,525
2020-04-02,585
2020-04-03,623
2020-04-04,678
2020-04-05,733
2020-04-06,744
2020-04-07,817
2020-04-08,895
2020-04-09,980
2020-04-10,1190
2020-04-11,1310
2020-04-12,1410
2020-04-13,1458
2020-04-14,1512
2020-04-15,1579
2020-04-16,1652
2020-04-17,1763
2020-04-18,1834
2020-04-19,1916
2020-04-20,1984
2020-04-21,2098
2020-04-22,2168
2020-04-23,2284
2020-04-24,2383
2020-04-25,2443
2020-04-26,2500
2020-04-27,2583
2020-04-28,2649
2020-04-29,2727
2020-04-30,2775
2020-05-01,2863
2020-05-02,2942
2020-05-03,2998
2020-05-04,3035
2020-05-05,3065
2020-05-06,3111
2020-05-07,3150
2020-05-08,3178
2020-05-09,3213
2020-05-10,3263
2020-05-11,3284
2020-05-12,3313
2020-05-13,3341
