Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,9
2020-03-09,9
2020-03-10,13
2020-03-11,22
2020-03-12,23
2020-03-13,23
2020-03-14,27
2020-03-15,35
2020-03-16,41
2020-03-17,50
2020-03-18,68
2020-03-19,86
2020-03-20,109
2020-03-21,113
2020-03-22,130
2020-03-23,154
2020-03-24,173
2020-03-25,197
2020-03-26,227
2020-03-27,258
2020-03-28,290
2020-03-29,309
2020-03-30,324
2020-03-31,341
2020-04-01,369
2020-04-02,388
2020-04-03,403
2020-04-04,420
2020-04-05,436
2020-04-06,447
2020-04-07,457
2020-04-08,470
2020-04-09,506
2020-04-10,513
2020-04-11,525
2020-04-12,536
2020-04-13,547
2020-04-14,549
2020-04-15,555
2020-04-16,564
2020-04-17,557
2020-04-18,554
2020-04-19,543
2020-04-20,532
2020-04-21,513
2020-04-22,495
2020-04-23,484
2020-04-24,465
2020-04-25,445
2020-04-26,425
2020-04-27,404
2020-04-28,393
2020-04-29,384
2020-04-30,375
2020-05-01,364
2020-05-02,355
2020-05-03,347
2020-05-04,337
2020-05-05,336
2020-05-06,327
2020-05-07,314
2020-05-08,306
2020-05-09,294
2020-05-10,285
2020-05-11,277
2020-05-12,277
2020-05-13,281
2020-05-14,287
2020-05-15,292
2020-05-16,292
2020-05-17,288
2020-05-18,281
2020-05-19,295
2020-05-20,305
2020-05-21,301
2020-05-22,301
2020-05-23,301
2020-05-24,300
2020-05-25,313
2020-05-26,312
2020-05-27,335
2020-05-28,344
2020-05-29,359
2020-05-30,379
2020-05-31,377
2020-06-01,398
2020-06-02,413
2020-06-03,462
2020-06-04,497
2020-06-05,523
2020-06-06,552
2020-06-07,604
2020-06-08,620
2020-06-09,647
2020-06-10,727
2020-06-11,804
2020-06-12,869
2020-06-13,907
2020-06-14,951
2020-06-15,961
2020-06-16,990
2020-06-17,960
2020-06-18,990
2020-06-19,1064
2020-06-20,1101
2020-06-21,1169
2020-06-22,1222
2020-06-23,1227
2020-06-24,1293
2020-06-25,1445
2020-06-26,1544
2020-06-27,1641
