Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-08,9
2020-03-09,9
2020-03-10,13
2020-03-11,22
2020-03-12,23
2020-03-13,23
2020-03-14,27
2020-03-15,35
2020-03-16,41
2020-03-17,50
2020-03-18,69
2020-03-19,87
2020-03-20,113
2020-03-21,117
2020-03-22,134
2020-03-23,158
2020-03-24,177
2020-03-25,201
2020-03-26,231
2020-03-27,263
2020-03-28,295
2020-03-29,314
2020-03-30,330
2020-03-31,347
2020-04-01,375
2020-04-02,396
2020-04-03,416
2020-04-04,435
2020-04-05,454
2020-04-06,467
2020-04-07,483
2020-04-08,502
2020-04-09,539
2020-04-10,558
2020-04-11,577
2020-04-12,595
2020-04-13,612
2020-04-14,618
2020-04-15,626
2020-04-16,642
2020-04-17,649
2020-04-18,655
2020-04-19,660
2020-04-20,662
2020-04-21,669
2020-04-22,681
2020-04-23,686
2020-04-24,687
2020-04-25,693
2020-04-26,695
2020-04-27,697
2020-04-28,705
2020-04-29,713
2020-04-30,719
2020-05-01,725
2020-05-02,733
2020-05-03,739
2020-05-04,742
2020-05-05,755
2020-05-06,761
2020-05-07,765
2020-05-08,773
2020-05-09,780
2020-05-10,792
2020-05-11,801
2020-05-12,804
2020-05-13,815
2020-05-14,830
2020-05-15,843
2020-05-16,853
2020-05-17,863
2020-05-18,866
2020-05-19,882
2020-05-20,897
2020-05-21,903
2020-05-22,911
2020-05-23,918
2020-05-24,930
2020-05-25,951
2020-05-26,956
2020-05-27,984
2020-05-28,1000
2020-05-29,1022
2020-05-30,1047
2020-05-31,1056
2020-06-01,1084
2020-06-02,1105
2020-06-03,1157
2020-06-04,1194
2020-06-05,1228
2020-06-06,1263
2020-06-07,1318
2020-06-08,1342
2020-06-09,1375
2020-06-10,1461
2020-06-11,1538
2020-06-12,1612
2020-06-13,1662
2020-06-14,1715
2020-06-15,1744
2020-06-16,1796
2020-06-17,1871
2020-06-18,1939
2020-06-19,2058
2020-06-20,2127
2020-06-21,2213
2020-06-22,2277
2020-06-23,2368
2020-06-24,2515
2020-06-25,2684
2020-06-26,2836
2020-06-27,2979
