Date,Total Coronavirus Cases
2020-02-15,3
2020-02-16,3
2020-02-17,3
2020-02-18,3
2020-02-19,3
2020-02-20,3
2020-02-21,3
2020-02-22,3
2020-02-23,3
2020-02-24,3
2020-02-25,3
2020-02-26,3
2020-02-27,3
2020-02-28,3
2020-02-29,3
2020-03-01,3
2020-03-02,6
2020-03-03,7
2020-03-04,29
2020-03-05,30
2020-03-06,31
2020-03-07,34
2020-03-08,40
2020-03-09,47
2020-03-10,62
2020-03-11,62
2020-03-12,74
2020-03-13,82
2020-03-14,100
2020-03-15,114
2020-03-16,129
2020-03-17,143
2020-03-18,169
2020-03-19,194
2020-03-20,249
2020-03-21,332
2020-03-22,396
2020-03-23,499
2020-03-24,536
2020-03-25,657
2020-03-26,727
2020-03-27,887
2020-03-28,987
2020-03-29,1024
2020-03-30,1251
2020-03-31,1397
2020-04-01,1998
2020-04-02,2543
2020-04-03,3059
2020-04-04,3588
2020-04-05,4289
2020-04-06,4778
2020-04-07,5351
2020-04-08,5916
2020-04-09,6725
2020-04-10,7600
2020-04-11,8446
2020-04-12,9205
2020-04-13,10453
2020-04-14,11487
2020-04-15,12370
2020-04-16,13430
2020-04-17,14352
2020-04-18,16365
2020-04-19,17615
2020-04-20,18539
2020-04-21,20080
2020-04-22,21370
2020-04-23,23039
2020-04-24,24447
2020-04-25,26283
2020-04-26,27890
2020-04-27,29451
2020-04-28,31324
2020-04-29,33062
2020-04-30,34863
2020-05-01,37257
2020-05-02,39699
2020-05-03,42505
2020-05-04,46437
2020-05-05,49400
2020-05-06,52987
2020-05-07,56351
2020-05-08,59695
2020-05-09,62808
2020-05-10,67161
2020-05-11,70768
2020-05-12,74292
2020-05-13,78055
2020-05-14,81997
2020-05-15,85784
2020-05-16,90648
2020-05-17,95698
2020-05-18,100328
2020-05-19,106475
2020-05-20,112028
2020-05-21,118226
2020-05-22,124794
2020-05-23,131423
2020-05-24,138536
2020-05-25,144950
2020-05-26,150793
2020-05-27,158086
2020-05-28,165386
2020-05-29,173491
2020-05-30,181827
2020-05-31,190609
2020-06-01,198370
2020-06-02,207191
2020-06-03,216824
2020-06-04,226713
2020-06-05,236184
2020-06-06,246622
2020-06-07,257486
2020-06-08,265928
2020-06-09,274780
2020-06-10,287155
2020-06-11,298283
2020-06-12,309603
2020-06-13,321626
2020-06-14,332783
2020-06-15,343026
2020-06-16,354161
2020-06-17,367264
2020-06-18,381091
2020-06-19,395812
2020-06-20,411727
2020-06-21,426910
