Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,2
2020-02-27,2
2020-02-28,2
2020-02-29,4
2020-03-01,4
2020-03-02,4
2020-03-03,5
2020-03-04,5
2020-03-05,5
2020-03-06,5
2020-03-07,5
2020-03-08,6
2020-03-09,15
2020-03-10,17
2020-03-11,18
2020-03-12,19
2020-03-13,26
2020-03-14,31
2020-03-15,51
2020-03-16,182
2020-03-17,245
2020-03-18,292
2020-03-19,439
2020-03-20,485
2020-03-21,629
2020-03-22,758
2020-03-23,856
2020-03-24,947
2020-03-25,1034
2020-03-26,1171
2020-03-27,1339
2020-03-28,1454
2020-03-29,1554
2020-03-30,1620
2020-03-31,1836
2020-04-01,1997
2020-04-02,2262
2020-04-03,2520
2020-04-04,2646
2020-04-05,2899
2020-04-06,3454
2020-04-07,3549
2020-04-08,3735
2020-04-09,3852
2020-04-10,3902
2020-04-11,4163
2020-04-12,4111
2020-04-13,4308
2020-04-14,4363
2020-04-15,4826
2020-04-16,5146
2020-04-17,5125
2020-04-18,5663
2020-04-19,6312
2020-04-20,6746
2020-04-21,7291
2020-04-22,7708
2020-04-23,8485
2020-04-24,8932
2020-04-25,9588
2020-04-26,10111
2020-04-27,10594
2020-04-28,11067
2020-04-29,11757
2020-04-30,12007
2020-05-01,13324
2020-05-02,13832
2020-05-03,14513
2020-05-04,14830
2020-05-05,15734
2020-05-06,16389
2020-05-07,17595
2020-05-08,18306
2020-05-09,20291
2020-05-10,21612
2020-05-11,22062
2020-05-12,23395
2020-05-13,25638
2020-05-14,25323
2020-05-15,26260
2020-05-16,27085
2020-05-17,27937
2020-05-18,29300
2020-05-19,30538
2020-05-20,31812
2020-05-21,32919
2020-05-22,34426
2020-05-23,34683
2020-05-24,36270
2020-05-25,37700
2020-05-26,38194
2020-05-27,38784
2020-05-28,39736
2020-05-29,40406
