Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,1
2020-03-04,3
2020-03-05,4
2020-03-06,5
2020-03-07,7
2020-03-08,11
2020-03-09,15
2020-03-10,20
2020-03-11,27
2020-03-12,39
2020-03-13,51
2020-03-14,72
2020-03-15,88
2020-03-16,183
2020-03-17,236
2020-03-18,279
2020-03-19,401
2020-03-20,509
2020-03-21,630
2020-03-22,741
2020-03-23,874
2020-03-24,1080
2020-03-25,1337
2020-03-26,1529
2020-03-27,1885
2020-03-28,2235
2020-03-29,2504
2020-03-30,2867
2020-03-31,3205
2020-04-01,3548
2020-04-02,3985
2020-04-03,4375
2020-04-04,4871
2020-04-05,5234
2020-04-06,5637
2020-04-07,5989
2020-04-08,6492
2020-04-09,6991
2020-04-10,7610
2020-04-11,8109
2020-04-12,8444
2020-04-13,8809
2020-04-14,9268
2020-04-15,9685
2020-04-16,10310
2020-04-17,10831
2020-04-18,11390
2020-04-19,11809
2020-04-20,12299
2020-04-21,12679
2020-04-22,13222
2020-04-23,13826
2020-04-24,14404
2020-04-25,15050
2020-04-26,15604
2020-04-27,16168
2020-04-28,16814
2020-04-29,17423
2020-04-30,18755
2020-05-01,19908
2020-05-02,21578
2020-05-03,23015
2020-05-04,24162
2020-05-05,25769
2020-05-06,26977
2020-05-07,28771
2020-05-08,30399
2020-05-09,31858
2020-05-10,33786
2020-05-11,35187
2020-05-12,37127
2020-05-13,40240
2020-05-14,43352
2020-05-15,46280
2020-05-16,48487
2020-05-17,51241
2020-05-18,53907
2020-05-19,58027
2020-05-20,62753
2020-05-21,67392
2020-05-22,72396
2020-05-23,76534
2020-05-24,80875
2020-05-25,86604
2020-05-26,91243
2020-05-27,96308
2020-05-28,101755
2020-05-29,106079
2020-05-30,111018
2020-05-31,116671
2020-06-01,123074
2020-06-02,127202
2020-06-03,132986
2020-06-04,138445
2020-06-05,143369
2020-06-06,149509
2020-06-07,157005
2020-06-08,162501
2020-06-09,167081
2020-06-10,173795
2020-06-11,180344
2020-06-12,188249
2020-06-13,195867
2020-06-14,203987
2020-06-15,210006
2020-06-16,215871
2020-06-17,220628
2020-06-18,225103
2020-06-19,231393
2020-06-20,236748
2020-06-21,242355
