Date,Total Coronavirus Cases
2020-02-15,18
2020-02-16,20
2020-02-17,22
2020-02-18,22
2020-02-19,23
2020-02-20,24
2020-02-21,26
2020-02-22,26
2020-02-23,28
2020-02-24,30
2020-02-25,31
2020-02-26,32
2020-02-27,32
2020-02-28,34
2020-02-29,39
2020-03-01,40
2020-03-02,41
2020-03-03,42
2020-03-04,42
2020-03-05,44
2020-03-06,45
2020-03-07,45
2020-03-08,45
2020-03-09,45
2020-03-10,47
2020-03-11,48
2020-03-12,49
2020-03-13,50
2020-03-14,53
2020-03-15,59
2020-03-16,67
2020-03-17,77
2020-03-18,100
2020-03-19,108
2020-03-20,135
2020-03-21,153
2020-03-22,169
2020-03-23,195
2020-03-24,216
2020-03-25,235
2020-03-26,252
2020-03-27,267
2020-03-28,283
2020-03-29,298
2020-03-30,306
2020-03-31,322
2020-04-01,329
2020-04-02,339
2020-04-03,348
2020-04-04,355
2020-04-05,363
2020-04-06,373
2020-04-07,376
2020-04-08,379
2020-04-09,380
2020-04-10,382
2020-04-11,385
2020-04-12,388
2020-04-13,393
2020-04-14,393
2020-04-15,395
2020-04-16,395
2020-04-17,395
2020-04-18,398
2020-04-19,420
2020-04-20,422
2020-04-21,425
2020-04-22,426
2020-04-23,427
2020-04-24,428
2020-04-25,429
2020-04-26,429
2020-04-27,429
2020-04-28,429
2020-04-29,429
2020-04-30,429
2020-05-01,429
2020-05-02,432
2020-05-03,432
2020-05-04,438
2020-05-05,438
2020-05-06,439
2020-05-07,440
2020-05-08,440
2020-05-09,440
2020-05-10,440
2020-05-11,440
2020-05-12,440
2020-05-13,440
2020-05-14,440
2020-05-15,440
2020-05-16,440
2020-05-17,440
2020-05-18,440
2020-05-19,440
2020-05-20,440
2020-05-21,441
2020-05-22,441
2020-05-23,441
2020-05-24,441
2020-05-25,441
2020-05-26,441
2020-05-27,441
2020-05-28,441
2020-05-29,442
2020-05-30,442
2020-05-31,442
2020-06-01,443
2020-06-02,443
2020-06-03,443
2020-06-04,443
2020-06-05,443
2020-06-06,443
2020-06-07,443
2020-06-08,443
2020-06-09,443
2020-06-10,443
2020-06-11,443
2020-06-12,443
2020-06-13,443
2020-06-14,443
2020-06-15,445
2020-06-16,445
2020-06-17,445
2020-06-18,446
2020-06-19,446
2020-06-20,446
2020-06-21,446
