Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,6.0
2020-02-17,7.0
2020-02-18,8.0
2020-02-19,10.0
2020-02-20,10.0
2020-02-21,15.0
2020-02-22,25.0
2020-02-23,12.0
2020-02-24,13.0
2020-02-25,2.0
2020-02-26,11.0
2020-02-27,42.0
2020-02-28,19.0
2020-02-29,8.0
2020-03-01,15.0
2020-03-02,18.0
2020-03-03,19.0
2020-03-04,38.0
2020-03-05,33.0
2020-03-06,56.0
2020-03-07,41.0
2020-03-08,41.0
2020-03-09,28.0
2020-03-10,57.0
2020-03-11,52.0
2020-03-12,52.0
2020-03-13,43.0
2020-03-14,70.0
2020-03-15,29.0
2020-03-16,17.0
2020-03-17,28.0
2020-03-18,36.0
2020-03-19,29.0
2020-03-20,64.0
2020-03-21,47.0
2020-03-22,47.0
2020-03-23,27.0
2020-03-24,65.0
2020-03-25,114.0
2020-03-26,80.0
2020-03-27,112.0
2020-03-28,194.0
2020-03-29,173.0
2020-03-30,87.0
2020-03-31,225.0
2020-04-01,206.0
2020-04-02,233.0
2020-04-03,318.0
2020-04-04,204.0
2020-04-05,515.0
2020-04-06,252.0
2020-04-07,351.0
2020-04-08,410.0
2020-04-09,680.0
2020-04-10,658.0
2020-04-11,743.0
2020-04-12,622.0
2020-04-13,248.0
2020-04-14,267.0
2020-04-15,741.0
2020-04-16,605.0
2020-04-17,556.0
2020-04-18,509.0
2020-04-19,501.0
2020-04-20,338.0
2020-04-21,377.0
2020-04-22,438.0
2020-04-23,418.0
2020-04-24,344.0
2020-04-25,519.0
2020-04-26,218.0
2020-04-27,165.0
2020-04-28,122.0
2020-04-29,159.0
2020-04-30,193.0
2020-05-01,217.0
2020-05-02,266.0
2020-05-03,306.0
2020-05-04,201.0
2020-05-05,175.0
2020-05-06,0.0
2020-05-07,224.0
2020-05-08,98.0
2020-05-09,88.0
2020-05-10,114.0
2020-05-11,70.0
2020-05-12,121.0
2020-05-13,81.0
