Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,2
2020-02-25,23
2020-02-26,33
2020-02-27,33
2020-02-28,38
2020-02-29,41
2020-03-01,47
2020-03-02,49
2020-03-03,49
2020-03-04,51
2020-03-05,51
2020-03-06,56
2020-03-07,79
2020-03-08,71
2020-03-09,87
2020-03-10,80
2020-03-11,160
2020-03-12,162
2020-03-13,166
2020-03-14,152
2020-03-15,137
2020-03-16,146
2020-03-17,152
2020-03-18,160
2020-03-19,168
2020-03-20,172
2020-03-21,184
2020-03-22,183
2020-03-23,211
2020-03-24,212
2020-03-25,238
2020-03-26,250
2020-03-27,235
2020-03-28,207
2020-03-29,223
2020-03-30,216
2020-03-31,268
2020-04-01,228
2020-04-02,258
2020-04-03,286
2020-04-04,261
2020-04-05,265
2020-04-06,294
2020-04-07,348
2020-04-08,341
2020-04-09,363
2020-04-10,380
2020-04-11,479
2020-04-12,572
2020-04-13,764
2020-04-14,876
2020-04-15,1001
2020-04-16,990
2020-04-17,1008
2020-04-18,1011
2020-04-19,1115
2020-04-20,1131
2020-04-21,1182
2020-04-22,994
2020-04-23,1127
2020-04-24,1397
2020-04-25,1420
2020-04-26,1450
2020-04-27,1497
2020-04-28,1493
2020-04-29,1458
2020-04-30,1532
2020-05-01,1607
2020-05-02,1708
2020-05-03,1657
2020-05-04,1781
2020-05-05,1950
2020-05-06,2066
2020-05-07,2191
2020-05-08,2408
2020-05-09,2711
2020-05-10,2863
2020-05-11,3076
2020-05-12,3330
2020-05-13,3601
2020-05-14,3835
2020-05-15,3931
2020-05-16,3982
2020-05-17,4034
2020-05-18,4241
2020-05-19,4568
2020-05-20,4308
2020-05-21,4289
2020-05-22,4306
2020-05-23,4324
2020-05-24,4537
2020-05-25,4404
2020-05-26,4414
2020-05-27,4525
2020-05-28,4618
2020-05-29,4734
2020-05-30,4950
2020-05-31,4706
2020-06-01,4782
2020-06-02,4885
2020-06-03,5385
2020-06-04,5547
2020-06-05,5228
2020-06-06,5303
2020-06-07,5269
2020-06-08,5064
2020-06-09,5096
2020-06-10,5060
2020-06-11,5146
2020-06-12,5330
2020-06-13,5485
2020-06-14,5367
2020-06-15,5700
2020-06-16,5640
2020-06-17,5727
2020-06-18,5679
2020-06-19,5572
2020-06-20,5481
2020-06-21,5282
