Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,2.0
2020-02-26,8.0
2020-02-27,22.0
2020-02-28,26.0
2020-02-29,5.0
2020-03-01,51.0
2020-03-02,35.0
2020-03-03,38.0
2020-03-04,59.0
2020-03-05,283.0
2020-03-06,125.0
2020-03-07,130.0
2020-03-08,240.0
2020-03-09,184.0
2020-03-10,341.0
2020-03-11,401.0
2020-03-12,779.0
2020-03-13,930.0
2020-03-14,924.0
2020-03-15,1214.0
2020-03-16,1459.0
2020-03-17,2095.0
2020-03-18,2960.0
2020-03-19,2993.0
2020-03-20,4528.0
2020-03-21,2516.0
2020-03-22,2509.0
2020-03-23,4183.0
2020-03-24,3935.0
2020-03-25,4332.0
2020-03-26,6615.0
2020-03-27,6933.0
2020-03-28,6824.0
2020-03-29,4740.0
2020-03-30,4450.0
2020-03-31,4923.0
2020-04-01,6173.0
2020-04-02,6813.0
2020-04-03,6365.0
2020-04-04,4933.0
2020-04-05,4031.0
2020-04-06,3252.0
2020-04-07,4288.0
2020-04-08,5633.0
2020-04-09,4939.0
2020-04-10,3936.0
2020-04-11,3281.0
2020-04-12,2402.0
2020-04-13,2218.0
2020-04-14,2138.0
2020-04-15,2543.0
2020-04-16,2945.0
2020-04-17,3699.0
2020-04-18,2327.0
2020-04-19,2018.0
2020-04-20,1323.0
2020-04-21,1388.0
2020-04-22,2195.0
2020-04-23,2481.0
2020-04-24,1870.0
2020-04-25,1514.0
2020-04-26,1257.0
2020-04-27,988.0
2020-04-28,1154.0
2020-04-29,1627.0
2020-04-30,1470.0
2020-05-01,1068.0
2020-05-02,890.0
2020-05-03,697.0
2020-05-04,488.0
2020-05-05,855.0
2020-05-06,1155.0
2020-05-07,1268.0
2020-05-08,1158.0
2020-05-09,736.0
2020-05-10,555.0
2020-05-11,697.0
2020-05-12,595.0
2020-05-13,927.0
