Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,3
2020-03-07,3
2020-03-08,3
2020-03-09,5
2020-03-10,7
2020-03-11,8
2020-03-12,8
2020-03-13,13
2020-03-14,18
2020-03-15,18
2020-03-16,23
2020-03-17,30
2020-03-18,42
2020-03-19,49
2020-03-20,75
2020-03-21,84
2020-03-22,113
2020-03-23,133
2020-03-24,145
2020-03-25,173
2020-03-26,195
2020-03-27,213
2020-03-28,234
2020-03-29,250
2020-03-30,266
2020-03-31,308
2020-04-01,326
2020-04-02,356
2020-04-03,398
2020-04-04,446
2020-04-05,514
2020-04-06,517
2020-04-07,543
2020-04-08,553
2020-04-09,596
2020-04-10,638
2020-04-11,685
2020-04-12,753
2020-04-13,772
2020-04-14,778
2020-04-15,831
2020-04-16,914
2020-04-17,929
2020-04-18,957
2020-04-19,977
2020-04-20,971
2020-04-21,952
2020-04-22,931
2020-04-23,943
2020-04-24,932
2020-04-25,934
2020-04-26,825
2020-04-27,781
2020-04-28,761
2020-04-29,742
2020-04-30,650
2020-05-01,606
2020-05-02,572
2020-05-03,482
2020-05-04,441
2020-05-05,427
2020-05-06,394
2020-05-07,404
2020-05-08,397
2020-05-09,419
2020-05-10,415
2020-05-11,373
2020-05-12,377
2020-05-13,370
2020-05-14,393
2020-05-15,392
2020-05-16,397
2020-05-17,398
2020-05-18,412
2020-05-19,382
2020-05-20,381
2020-05-21,409
2020-05-22,422
