Date,Total Coronavirus Currently Infected
2020-02-15,54
2020-02-16,56
2020-02-17,53
2020-02-18,52
2020-02-19,50
2020-02-20,48
2020-02-21,39
2020-02-22,40
2020-02-23,38
2020-02-24,41
2020-02-25,33
2020-02-26,31
2020-02-27,30
2020-02-28,29
2020-02-29,30
2020-03-01,32
2020-03-02,30
2020-03-03,32
2020-03-04,33
2020-03-05,36
2020-03-06,48
2020-03-07,48
2020-03-08,60
2020-03-09,67
2020-03-10,73
2020-03-11,82
2020-03-12,91
2020-03-13,103
2020-03-14,107
2020-03-15,121
2020-03-16,134
2020-03-17,152
2020-03-18,196
2020-03-19,221
2020-03-20,254
2020-03-21,290
2020-03-22,309
2020-03-23,355
2020-03-24,400
2020-03-25,469
2020-03-26,509
2020-03-27,547
2020-03-28,602
2020-03-29,629
2020-03-30,648
2020-03-31,683
2020-04-01,752
2020-04-02,779
2020-04-03,827
2020-04-04,886
2020-04-05,983
2020-04-06,1025
2020-04-07,1098
2020-04-08,1211
2020-04-09,1444
2020-04-10,1609
2020-04-11,1763
2020-04-12,1964
2020-04-13,2323
2020-04-14,2631
2020-04-15,3037
2020-04-16,3734
2020-04-17,4331
2020-04-18,5241
2020-04-19,5809
2020-04-20,7202
2020-04-21,8275
2020-04-22,9233
2020-04-23,10242
2020-04-24,11107
2020-04-25,11679
2020-04-26,12552
2020-04-27,13314
2020-04-28,13809
2020-04-29,14439
2020-04-30,14910
2020-05-01,15817
2020-05-02,16184
2020-05-03,16779
2020-05-04,17303
2020-05-05,17873
2020-05-06,18544
2020-05-07,19207
2020-05-08,19647
2020-05-09,20144
2020-05-10,20595
2020-05-11,20541
2020-05-12,20799
2020-05-13,20516
