Date,Total Coronavirus Cases
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,1
2020-02-28,3
2020-02-29,3
2020-03-01,3
2020-03-02,3
2020-03-03,4
2020-03-04,6
2020-03-05,6
2020-03-06,9
2020-03-07,13
2020-03-08,15
2020-03-09,17
2020-03-10,29
2020-03-11,47
2020-03-12,59
2020-03-13,95
2020-03-14,123
2020-03-15,139
2020-03-16,168
2020-03-17,217
2020-03-18,260
2020-03-19,277
2020-03-20,308
2020-03-21,367
2020-03-22,433
2020-03-23,576
2020-03-24,794
2020-03-25,906
2020-03-26,1029
2020-03-27,1292
2020-03-28,1452
2020-03-29,1815
2020-03-30,2109
2020-03-31,2245
2020-04-01,2460
2020-04-02,2738
2020-04-03,3183
2020-04-04,3613
2020-04-05,3864
2020-04-06,4057
2020-04-07,4417
2020-04-08,4761
2020-04-09,5202
2020-04-10,5467
2020-04-11,5990
2020-04-12,6300
2020-04-13,6633
2020-04-14,6879
2020-04-15,7216
2020-04-16,7707
2020-04-17,8067
2020-04-18,8418
2020-04-19,8746
2020-04-20,8936
2020-04-21,9242
2020-04-22,9710
2020-04-23,10096
2020-04-24,10417
2020-04-25,10635
2020-04-26,11036
2020-04-27,11339
2020-04-28,11616
2020-04-29,11978
2020-04-30,12240
2020-05-01,12567
2020-05-02,12732
2020-05-03,13163
2020-05-04,13512
2020-05-05,13837
2020-05-06,14107
2020-05-07,14499
2020-05-08,14811
2020-05-09,15131
2020-05-10,15362
2020-05-11,15588
2020-05-12,15778
2020-05-13,16002
2020-05-14,16247
2020-05-15,16437
2020-05-16,16704
2020-05-17,16871
2020-05-18,17036
2020-05-19,17191
2020-05-20,17387
2020-05-21,17585
2020-05-22,17712
2020-05-23,17857
2020-05-24,18070
2020-05-25,18283
2020-05-26,18429
2020-05-27,18594
2020-05-28,18791
2020-05-29,18982
2020-05-30,19133
2020-05-31,19257
2020-06-01,19398
2020-06-02,19517
2020-06-03,19669
2020-06-04,19907
2020-06-05,20103
2020-06-06,20290
2020-06-07,20479
2020-06-08,20604
2020-06-09,20749
2020-06-10,20945
2020-06-11,21182
2020-06-12,21404
2020-06-13,21679
2020-06-14,21999
2020-06-15,22165
2020-06-16,22415
2020-06-17,22760
2020-06-18,23080
2020-06-19,23400
2020-06-20,23730
2020-06-21,24045
