Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,2
2020-03-06,3
2020-03-07,3
2020-03-08,3
2020-03-09,5
2020-03-10,7
2020-03-11,7
2020-03-12,11
2020-03-13,18
2020-03-14,21
2020-03-15,24
2020-03-16,23
2020-03-17,32
2020-03-18,37
2020-03-19,62
2020-03-20,87
2020-03-21,90
2020-03-22,123
2020-03-23,133
2020-03-24,163
2020-03-25,171
2020-03-26,186
2020-03-27,228
2020-03-28,264
2020-03-29,309
2020-03-30,341
2020-03-31,390
2020-04-01,427
2020-04-02,497
2020-04-03,535
2020-04-04,573
2020-04-05,601
2020-04-06,598
2020-04-07,663
2020-04-08,691
2020-04-09,722
2020-04-10,736
2020-04-11,770
2020-04-12,777
2020-04-13,792
2020-04-14,807
2020-04-15,816
2020-04-16,847
2020-04-17,848
2020-04-18,883
2020-04-19,890
2020-04-20,879
2020-04-21,854
2020-04-22,855
2020-04-23,874
2020-04-24,828
2020-04-25,837
2020-04-26,833
2020-04-27,846
2020-04-28,840
2020-04-29,902
2020-04-30,961
2020-05-01,956
2020-05-02,988
2020-05-03,955
2020-05-04,993
2020-05-05,956
2020-05-06,973
2020-05-07,983
2020-05-08,1012
2020-05-09,929
2020-05-10,904
2020-05-11,914
2020-05-12,873
2020-05-13,833
2020-05-14,824
2020-05-15,772
2020-05-16,783
2020-05-17,721
2020-05-18,707
2020-05-19,665
2020-05-20,645
2020-05-21,614
2020-05-22,617
2020-05-23,588
2020-05-24,577
2020-05-25,564
2020-05-26,546
2020-05-27,540
2020-05-28,528
2020-05-29,529
