Date,Total Coronavirus Currently Infected
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,2
2020-03-04,6
2020-03-05,13
2020-03-06,18
2020-03-07,19
2020-03-08,21
2020-03-09,24
2020-03-10,34
2020-03-11,42
2020-03-12,69
2020-03-13,89
2020-03-14,127
2020-03-15,167
2020-03-16,216
2020-03-17,285
2020-03-18,359
2020-03-19,549
2020-03-20,675
2020-03-21,777
2020-03-22,897
2020-03-23,1114
2020-03-24,1317
2020-03-25,1550
2020-03-26,1795
2020-03-27,2094
2020-03-28,2374
2020-03-29,2564
2020-03-30,2851
2020-03-31,3159
2020-04-01,3357
2020-04-02,3746
2020-04-03,4128
2020-04-04,4442
2020-04-05,4811
2020-04-06,5165
2020-04-07,5474
2020-04-08,5814
2020-04-09,6286
2020-04-10,7777
2020-04-11,8583
2020-04-12,9296
2020-04-13,10257
2020-04-14,11048
2020-04-15,12026
2020-04-16,12708
2020-04-17,13373
2020-04-18,14110
2020-04-19,14564
2020-04-20,14888
2020-04-21,6077
2020-04-22,6669
2020-04-23,7580
2020-04-24,7937
2020-04-25,8265
2020-04-26,8942
2020-04-27,9313
2020-04-28,9485
2020-04-29,5677
2020-04-30,5994
2020-05-01,6182
2020-05-02,6504
2020-05-03,6817
2020-05-04,7067
2020-05-05,7258
2020-05-06,3763
2020-05-07,3872
2020-05-08,4002
2020-05-09,4204
2020-05-10,4428
2020-05-11,4558
2020-05-12,4644
2020-05-13,2434
2020-05-14,2851
2020-05-15,2968
2020-05-16,3045
2020-05-17,3099
2020-05-18,3183
2020-05-19,3220
2020-05-20,1684
2020-05-21,1748
2020-05-22,1854
