Date,Novel Coronavirus Daily Cases
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,
2020-02-29,
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,1.0
2020-03-04,4.0
2020-03-05,7.0
2020-03-06,5.0
2020-03-07,1.0
2020-03-08,2.0
2020-03-09,3.0
2020-03-10,10.0
2020-03-11,9.0
2020-03-12,27.0
2020-03-13,20.0
2020-03-14,39.0
2020-03-15,41.0
2020-03-16,53.0
2020-03-17,69.0
2020-03-18,74.0
2020-03-19,191.0
2020-03-20,126.0
2020-03-21,102.0
2020-03-22,121.0
2020-03-23,219.0
2020-03-24,204.0
2020-03-25,235.0
2020-03-26,255.0
2020-03-27,302.0
2020-03-28,294.0
2020-03-29,200.0
2020-03-30,295.0
2020-03-31,325.0
2020-04-01,212.0
2020-04-02,402.0
2020-04-03,424.0
2020-04-04,331.0
2020-04-05,390.0
2020-04-06,370.0
2020-04-07,345.0
2020-04-08,365.0
2020-04-09,500.0
2020-04-10,1515.0
2020-04-11,839.0
2020-04-12,727.0
2020-04-13,992.0
2020-04-14,832.0
2020-04-15,1068.0
2020-04-16,724.0
2020-04-17,709.0
2020-04-18,778.0
2020-04-19,493.0
2020-04-20,401.0
2020-04-21,388.0
2020-04-22,631.0
2020-04-23,936.0
2020-04-24,577.0
2020-04-25,377.0
2020-04-26,701.0
2020-04-27,386.0
2020-04-28,229.0
2020-04-29,376.0
2020-04-30,359.0
2020-05-01,221.0
2020-05-02,343.0
2020-05-03,330.0
2020-05-04,266.0
2020-05-05,211.0
2020-05-06,265.0
2020-05-07,137.0
2020-05-08,156.0
2020-05-09,219.0
2020-05-10,236.0
2020-05-11,139.0
2020-05-12,107.0
2020-05-13,159.0
2020-05-14,426.0
2020-05-15,129.0
2020-05-16,92.0
2020-05-17,64.0
2020-05-18,88.0
2020-05-19,51.0
2020-05-20,64.0
2020-05-21,76.0
2020-05-22,115.0
2020-05-23,76.0
2020-05-24,57.0
2020-05-25,59.0
2020-05-26,37.0
2020-05-27,68.0
2020-05-28,38.0
2020-05-29,35.0
2020-05-30,53.0
2020-05-31,61.0
2020-06-01,72.0
2020-06-02,4.0
2020-06-03,45.0
2020-06-04,31.0
2020-06-05,21.0
2020-06-06,20.0
2020-06-07,18.0
2020-06-08,6.0
2020-06-09,8.0
2020-06-10,16.0
2020-06-11,7.0
2020-06-12,12.0
2020-06-13,45.0
2020-06-14,8.0
2020-06-15,18.0
2020-06-16,13.0
2020-06-17,7.0
2020-06-18,14.0
2020-06-19,13.0
2020-06-20,6.0
2020-06-21,5.0
